latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
32.28717,49.00655,328.5,0.43,0.38,2021-09-28,2220,N,nominal,2.0NRT,296.35,1.63,N
32.50547,47.20763,325.24,0.5,0.41,2021-09-28,2220,N,nominal,2.0NRT,293.91,2.52,N
32.50172,47.20697,316.01,0.5,0.41,2021-09-28,2220,N,nominal,2.0NRT,294.18,2.52,N
32.48975,47.21063,338.87,0.5,0.41,2021-09-28,2220,N,nominal,2.0NRT,304.05,14.9,N
32.45249,47.2971,308.05,0.5,0.41,2021-09-28,2220,N,nominal,2.0NRT,294.98,1.6,N
32.35396,47.70423,330.67,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,300.17,5.81,N
32.35334,47.70932,329.42,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,296.74,3.17,N
32.35461,47.70701,343.93,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,299.35,6.25,N
32.17519,49.06089,306.54,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,293.94,0.39,N
32.35095,47.70633,318.99,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,295.74,2.46,N
32.17173,49.06026,307.41,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,293.95,0.5,N
32.16013,49.06727,329.25,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,296.16,6.5,N
32.16074,49.0628,307.58,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,292.43,4.43,N
32.14231,49.19641,302.22,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,292.18,0.5,N
32.36994,47.40434,314.45,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,293.59,1.01,N
32.34798,47.45927,324.81,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,292.07,1.82,N
32.35183,47.42802,312.1,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,294.07,1.5,N
32.34813,47.42735,304.64,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,292.16,0.91,N
32.48988,45.66155,328.05,0.4,0.44,2021-09-28,2220,N,nominal,2.0NRT,294.32,2.34,N
32.06366,49.09911,329.25,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,295.74,2,N
32.06604,49.09743,327.58,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,295.8,2.37,N
32.48756,45.65918,309.34,0.4,0.44,2021-09-28,2220,N,nominal,2.0NRT,292.82,0.83,N
32.48708,45.66346,309.67,0.4,0.44,2021-09-28,2220,N,nominal,2.0NRT,293.35,0.83,N
30.75588,56.65868,305.64,0.55,0.43,2021-09-28,2220,N,nominal,2.0NRT,291.01,1.85,N
32.25901,47.24911,343.52,0.5,0.41,2021-09-28,2220,N,nominal,2.0NRT,297.26,9.78,N
32.25526,47.24845,327.39,0.5,0.41,2021-09-28,2220,N,nominal,2.0NRT,294.27,3.67,N
32.1807,47.5184,328.95,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,295.24,4.99,N
32.17701,47.51777,326.05,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,293.41,3.62,N
32.14988,47.58621,330.41,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,294.91,4.76,N
32.15144,47.58484,313.81,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,292.25,4.34,N
32.14776,47.58419,330.95,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,292.61,4.34,N
32.13204,47.40791,316.88,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,293.91,1.93,N
32.12833,47.40728,336.49,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,297.74,9.1,N
32.10743,47.54584,324.14,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,294.75,5.88,N
32.1068,47.55099,327.97,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,297.43,5.94,N
32.12027,47.41118,336.91,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,297.19,9,N
32.12091,47.40599,306.19,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,293.49,9,N
32.11657,47.41052,343.69,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,298.22,9,N
32.1172,47.40535,308.28,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,292.8,9,N
32.0955,47.42805,325.96,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,293.28,2.81,N
32.06275,47.4488,310.54,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,292.33,1.7,N
32.05906,47.44816,328.92,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,293.64,1.7,N
32.05967,47.443,304.04,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,291.04,2.99,N
32.06151,47.44732,339.02,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,295.7,6.46,N
31.76426,49.15727,321.74,0.42,0.37,2021-09-28,2220,N,nominal,2.0NRT,297.09,2.48,N
32.3442,43.32694,309.6,0.54,0.51,2021-09-28,2220,N,nominal,2.0NRT,295.15,1.97,N
31.65141,49.2682,327.23,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,294.89,2.41,N
32.23088,44.25176,303.09,0.47,0.48,2021-09-28,2220,N,nominal,2.0NRT,292.69,0.81,N
29.47514,60.80816,297.15,0.33,0.56,2021-09-28,2220,N,nominal,2.0NRT,285.9,0.87,N
30.23406,56.91018,322.64,0.39,0.44,2021-09-28,2220,N,nominal,2.0NRT,290.4,3.38,N
31.51668,49.46124,318.5,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,294.13,1.18,N
31.51607,49.46555,311.95,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,293.14,0.78,N
30.37038,56.13022,304.07,0.53,0.42,2021-09-28,2220,N,nominal,2.0NRT,288.65,0.65,N
30.94619,52.89175,297.66,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,286.97,0.39,N
31.46091,49.56062,312.62,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,296.65,1.18,N
31.46087,49.55806,315.56,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,296.73,1.75,N
31.45688,49.56163,306.44,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,295.33,1.61,N
30.38022,55.86209,297.74,0.51,0.41,2021-09-28,2220,N,nominal,2.0NRT,286.38,0.87,N
30.37921,55.86734,297.01,0.51,0.41,2021-09-28,2220,N,nominal,2.0NRT,286.73,0.69,N
30.32293,55.97481,308.61,0.52,0.42,2021-09-28,2220,N,nominal,2.0NRT,288.98,1.36,N
31.67657,47.43327,331.17,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,296.98,14.32,N
31.67594,47.43837,314.7,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,298.78,10.93,N
31.69497,47.25254,306.68,0.49,0.4,2021-09-28,2220,N,nominal,2.0NRT,294.98,1.31,N
31.65854,47.51823,325.13,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,294.35,2.1,N
31.65917,47.51318,319.7,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,292.73,2.8,N
31.65549,47.51254,332.9,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,293.14,4.2,N
31.65487,47.51759,309.21,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,292.21,1.53,N
31.96498,44.43439,315.71,0.46,0.47,2021-09-28,2220,N,nominal,2.0NRT,296.95,1.97,N
31.96453,44.43819,314.53,0.46,0.47,2021-09-28,2220,N,nominal,2.0NRT,296.61,2.94,N
31.77125,46.06457,333.18,0.56,0.43,2021-09-28,2220,N,nominal,2.0NRT,300.28,7.46,N
31.76729,46.06394,328.9,0.56,0.43,2021-09-28,2220,N,nominal,2.0NRT,295.78,4.61,N
31.32902,49.28325,307.44,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,293.23,0.8,N
31.32842,49.28754,302.95,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,291.9,0.8,N
31.4085,48.6511,328.04,0.43,0.38,2021-09-28,2220,N,nominal,2.0NRT,292.84,2.62,N
31.3222,49.28193,334.23,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,298.31,2.68,N
31.31879,49.28126,304.41,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,294.25,2.68,N
31.3034,49.11998,310.04,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,292.12,0.86,N
31.29997,49.11933,347.65,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,295.49,4.17,N
31.43678,47.83532,332.99,0.46,0.39,2021-09-28,2220,N,nominal,2.0NRT,297.02,7.17,N
30.96798,51.13275,300.6,0.38,0.36,2021-09-28,2220,N,nominal,2.0NRT,283.26,0.7,N
31.43317,47.83469,334.99,0.46,0.39,2021-09-28,2220,N,nominal,2.0NRT,292.47,7.17,N
31.43254,47.83954,303.16,0.46,0.39,2021-09-28,2220,N,nominal,2.0NRT,292.08,2.99,N
31.30548,48.77233,321.63,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,291.24,1.32,N
31.24755,49.16735,307.84,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,290.14,0.74,N
31.27934,48.88589,304.95,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,291.67,0.91,N
31.82656,44.12273,308.09,0.48,0.48,2021-09-28,2220,N,nominal,2.0NRT,294.9,1.37,N
29.92875,56.73342,323.8,0.39,0.44,2021-09-28,2220,N,nominal,2.0NRT,291.03,2.67,N
31.27908,48.73076,339.38,0.43,0.38,2021-09-28,2220,N,nominal,2.0NRT,303.19,14.09,N
31.24479,48.98335,301.36,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,290.52,0.49,N
31.2756,48.73012,325.8,0.43,0.38,2021-09-28,2220,N,nominal,2.0NRT,298.79,3.83,N
31.24074,48.98708,329.16,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,291.2,2.36,N
31.23954,48.99586,312.25,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,292.18,2.07,N
31.20897,49.21774,312.13,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,292.31,1.05,N
31.27153,48.73395,319.37,0.43,0.38,2021-09-28,2220,N,nominal,2.0NRT,303.38,3.55,N
31.20435,49.22572,302.94,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,290.67,0.39,N
31.26806,48.7333,309.39,0.43,0.38,2021-09-28,2220,N,nominal,2.0NRT,298.02,1.95,N
31.26398,48.73713,309.85,0.43,0.38,2021-09-28,2220,N,nominal,2.0NRT,298.34,1.95,N
31.21839,48.95741,314.97,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,293.86,1.2,N
31.21494,48.95677,331.44,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,296.49,4.13,N
31.21211,48.95174,306.88,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,292.89,4.13,N
31.20866,48.9511,325.5,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,294.82,1.35,N
31.20806,48.95548,306.91,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,292.11,1.35,N
31.35228,47.85753,304.81,0.46,0.39,2021-09-28,2220,N,nominal,2.0NRT,292.82,1,N
31.24413,48.61561,317.06,0.43,0.38,2021-09-28,2220,N,nominal,2.0NRT,293.1,2.23,N
31.13931,49.32055,319.2,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,291.57,1.2,N
31.13651,49.31562,332.65,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,291.68,4.23,N
31.1359,49.3199,343.28,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,294.64,6.55,N
31.1319,49.32354,344.72,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,295.59,6.55,N
31.1291,49.31861,320.48,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,293.61,1.55,N
31.12849,49.32289,304.58,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,291.63,1.55,N
31.27454,48.11679,337.03,0.45,0.39,2021-09-28,2220,N,nominal,2.0NRT,297.67,7.81,N
31.27098,48.11615,341.01,0.45,0.39,2021-09-28,2220,N,nominal,2.0NRT,296.22,16.13,N
30.08354,55.39896,330.2,0.49,0.41,2021-09-28,2220,N,nominal,2.0NRT,288.24,5.7,N
29.99491,55.85581,335.51,0.52,0.42,2021-09-28,2220,N,nominal,2.0NRT,287.44,7.23,N
31.00621,49.9347,316.11,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,294.25,1.23,N
29.99115,55.85487,334.76,0.52,0.42,2021-09-28,2220,N,nominal,2.0NRT,286.46,7.23,N
30.99651,49.95404,305.43,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,293.05,0.7,N
31.07708,49.36569,307.76,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,293.96,0.95,N
31.28537,47.71663,322.94,0.46,0.39,2021-09-28,2220,N,nominal,2.0NRT,296.83,2.78,N
31.00056,49.83073,309.86,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,298.14,1.72,N
31.04195,49.39125,346.43,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,297.77,6.43,N
30.98855,49.59414,342.37,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,303.97,11.71,N
30.98198,49.51883,324.41,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,296.84,2.69,N
30.9792,49.51394,317.97,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,295.27,1,N
30.9786,49.51814,308.36,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,294.97,1.13,N
30.97582,49.51327,305.52,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,293.46,1,N
30.94549,49.62853,318.83,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,300.47,2.67,N
30.94212,49.62784,306.74,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,296.44,1.11,N
30.90317,49.6778,309.96,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,297.36,8.8,N
30.89981,49.67713,341.3,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,306.91,8.8,N
31.14254,47.87091,317.55,0.46,0.39,2021-09-28,2220,N,nominal,2.0NRT,294.39,1.13,N
30.94913,49.18686,303.53,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,292.58,0.42,N
31.35813,45.96589,336.99,0.56,0.43,2021-09-28,2220,N,nominal,2.0NRT,296.54,5.29,N
30.94571,49.18621,328.65,0.41,0.37,2021-09-28,2220,N,nominal,2.0NRT,294.2,2.75,N
29.81192,55.7533,296.72,0.52,0.41,2021-09-28,2220,N,nominal,2.0NRT,285.3,0.63,N
31.09074,47.78807,330.69,0.46,0.39,2021-09-28,2220,N,nominal,2.0NRT,300.51,4.46,N
31.09012,47.79289,311.52,0.46,0.39,2021-09-28,2220,N,nominal,2.0NRT,295.18,4.46,N
31.08714,47.78744,323.22,0.46,0.39,2021-09-28,2220,N,nominal,2.0NRT,294.01,4.46,N
31.08512,47.62815,318.75,0.47,0.39,2021-09-28,2220,N,nominal,2.0NRT,292.72,1.42,N
30.92444,48.8572,306.47,0.42,0.38,2021-09-28,2220,N,nominal,2.0NRT,293.33,1.04,N
31.08149,47.62753,342.66,0.47,0.39,2021-09-28,2220,N,nominal,2.0NRT,303.13,24.38,N
31.0821,47.62263,306.11,0.47,0.39,2021-09-28,2220,N,nominal,2.0NRT,294.94,5.69,N
30.5203,51.54292,297.29,0.38,0.36,2021-09-28,2220,N,nominal,2.0NRT,284.54,0.53,N
31.0087,48.1418,306.01,0.44,0.39,2021-09-28,2220,N,nominal,2.0NRT,295.86,15.09,N
31.00575,48.13651,332.44,0.44,0.39,2021-09-28,2220,N,nominal,2.0NRT,295.91,15.13,N
31.00515,48.14116,340.48,0.44,0.39,2021-09-28,2220,N,nominal,2.0NRT,313.35,15.09,N
31.00641,48.13914,333.36,0.44,0.39,2021-09-28,2220,N,nominal,2.0NRT,300.27,4.65,N
31.00579,48.1438,319.54,0.44,0.39,2021-09-28,2220,N,nominal,2.0NRT,297.67,2.37,N
31.00286,48.13851,331.47,0.44,0.39,2021-09-28,2220,N,nominal,2.0NRT,306.67,24.05,N
31.00224,48.14316,334.06,0.44,0.39,2021-09-28,2220,N,nominal,2.0NRT,297.47,5.63,N
30.99932,48.13788,305.85,0.44,0.39,2021-09-28,2220,N,nominal,2.0NRT,291.47,24.05,N
31.06407,47.61751,333.48,0.47,0.39,2021-09-28,2220,N,nominal,2.0NRT,296.32,4.01,N
31.10182,47.29345,312.23,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,290.83,1.37,N
31.06044,47.61688,304.01,0.47,0.39,2021-09-28,2220,N,nominal,2.0NRT,291.52,4.01,N
30.71361,50.1127,308.2,0.39,0.36,2021-09-28,2220,N,nominal,2.0NRT,294.57,1.65,N
30.713,50.11676,319.53,0.39,0.36,2021-09-28,2220,N,nominal,2.0NRT,295.73,2.39,N
30.99289,48.02185,344.7,0.45,0.39,2021-09-28,2220,N,nominal,2.0NRT,299.24,7.69,N
30.99227,48.02655,303.54,0.45,0.39,2021-09-28,2220,N,nominal,2.0NRT,292.9,1.03,N
30.98933,48.02122,311.92,0.45,0.39,2021-09-28,2220,N,nominal,2.0NRT,291.13,1.38,N
31.02678,47.70563,333.36,0.46,0.39,2021-09-28,2220,N,nominal,2.0NRT,295.98,4.05,N
30.72188,49.82303,346.78,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,305.17,8.22,N
30.72127,49.82718,319.22,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,302.22,8.22,N
30.71853,49.82236,315.59,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,298.69,1.66,N
30.71793,49.8265,311.27,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,297.13,1.66,N
31.03116,47.28656,308.17,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,294.94,15.1,N
31.0281,47.28088,339.76,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,304.8,52.11,N
31.02748,47.28593,330.04,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,315.96,15.1,N
31.02686,47.29099,308.23,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,296.16,15.1,N
31.02441,47.28024,336.49,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,295.92,12.41,N
31.02379,47.28531,336.07,0.48,0.4,2021-09-28,2220,N,nominal,2.0NRT,298.23,14.23,N
30.93113,48.02047,341.59,0.45,0.39,2021-09-28,2220,N,nominal,2.0NRT,298.36,4.15,N
30.92757,48.01983,328.26,0.45,0.39,2021-09-28,2220,N,nominal,2.0NRT,292.01,4.15,N
30.71096,49.53877,323.86,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,294.25,1.32,N
30.71037,49.54295,306.35,0.4,0.37,2021-09-28,2220,N,nominal,2.0NRT,292.63,1.32,N
30.57126,50.49284,316.73,0.39,0.36,2021-09-28,2220,N,nominal,2.0NRT,295.22,1.61,N
30.57065,50.49686,309.07,0.39,0.36,2021-09-28,2220,N,nominal,2.0NRT,293.43,1.15,N
30.54903,50.489,303.86,0.39,0.36,2021-09-28,2220,N,nominal,2.0NRT,292.57,1.31,N
30.87811,48.02288,340.34,0.45,0.39,2021-09-28,2220,N,nominal,2.0NRT,296.28,5.13,N
30.5183,50.51171,303.33,0.39,0.36,2021-09-28,2220,N,nominal,2.0NRT,292.36,0.53,N
31.21792,44.92372,308.44,0.42,0.45,2021-09-28,2220,N,nominal,2.0NRT,295.05,1.24,N
30.57603,49.91784,330.94,0.39,0.36,2021-09-28,2220,N,nominal,2.0NRT,295.47,2.43,N
30.57269,49.91717,331.5,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,294.3,2.43,N
30.48494,50.48425,332.76,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,296.07,2.62,N
30.47589,50.49898,307.05,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,293.72,0.82,N
30.46508,50.48027,323.7,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,294.82,1.55,N
30.44589,50.49843,305.23,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,290.33,0.34,N
30.43734,50.55453,316.27,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,292.72,1.43,N
30.88554,47.33496,333.64,0.48,0.4,2021-09-28,2222,N,nominal,2.0NRT,298.25,25.23,N
29.55892,55.64711,303.65,0.52,0.41,2021-09-28,2222,N,nominal,2.0NRT,288.33,0.95,N
30.88251,47.32933,330.77,0.48,0.4,2021-09-28,2222,N,nominal,2.0NRT,296.87,25.23,N
30.75789,48.27844,312.13,0.44,0.38,2021-09-28,2222,N,nominal,2.0NRT,296.38,2.44,N
30.75727,48.283,316.53,0.44,0.38,2021-09-28,2222,N,nominal,2.0NRT,295.77,2.19,N
30.75438,48.2778,331.78,0.44,0.38,2021-09-28,2222,N,nominal,2.0NRT,292.57,12.76,N
30.75376,48.28236,329.27,0.44,0.38,2021-09-28,2222,N,nominal,2.0NRT,302.98,15.67,N
30.75086,48.27717,326.17,0.44,0.38,2021-09-28,2222,N,nominal,2.0NRT,290.74,12.76,N
30.75024,48.28173,338.31,0.44,0.38,2021-09-28,2222,N,nominal,2.0NRT,296.32,15.67,N
30.6254,49.13498,314.72,0.41,0.37,2021-09-28,2222,N,nominal,2.0NRT,294.5,0.96,N
30.4114,50.5905,316.06,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,293.22,0.82,N
30.41079,50.5945,311.64,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,293.49,0.82,N
30.41273,50.53712,306.62,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,291.35,0.8,N
30.39843,50.60847,329.97,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,296.69,3.58,N
30.39537,50.62849,326.86,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,296.53,1.62,N
30.39782,50.61247,304.18,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,293.6,1.41,N
30.39219,50.58244,319.33,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,293.75,0.84,N
30.82987,47.33055,323.21,0.48,0.4,2021-09-28,2222,N,nominal,2.0NRT,295.88,1.6,N
30.8262,47.32993,333.31,0.48,0.4,2021-09-28,2222,N,nominal,2.0NRT,301.52,12.01,N
30.37383,50.59111,322.61,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,296.25,2.28,N
29.47081,55.73557,304.95,0.52,0.42,2021-09-28,2222,N,nominal,2.0NRT,288.48,0.8,N
30.34791,50.62701,329.17,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,296.2,2.33,N
30.75449,47.66374,324.97,0.46,0.39,2021-09-28,2222,N,nominal,2.0NRT,295.44,1.61,N
30.75388,47.66856,322.12,0.46,0.39,2021-09-28,2222,N,nominal,2.0NRT,296.25,1.17,N
30.75089,47.66311,304.78,0.46,0.39,2021-09-28,2222,N,nominal,2.0NRT,293.58,1.61,N
30.75028,47.66793,307.22,0.46,0.39,2021-09-28,2222,N,nominal,2.0NRT,293.31,1.17,N
30.32983,50.65624,310.38,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,292.46,1.05,N
30.31228,50.68716,308.87,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,294.74,1.1,N
30.30222,50.73036,335.92,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,294.32,3.47,N
30.30161,50.73434,319.71,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,292.58,1.08,N
30.76421,47.32823,337.75,0.48,0.4,2021-09-28,2222,N,nominal,2.0NRT,301.75,20.43,N
30.28817,50.7111,328.02,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,294.52,1.24,N
30.35226,50.29046,315,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,295.2,2.54,N
30.34894,50.28978,330.95,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,296.37,2.54,N
30.34713,50.30184,305.12,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,293.92,0.89,N
30.34502,50.29313,309.82,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,292.46,1.14,N
30.28096,50.71374,304.56,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,292.75,0.69,N
30.28034,50.71772,310.67,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,292.59,0.69,N
30.27766,50.71306,305.13,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,293.77,0.69,N
30.27704,50.71705,311.12,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,293.3,0.69,N
30.34416,50.23066,302.91,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,292.8,0.28,N
30.24894,50.85491,317.83,0.38,0.36,2021-09-28,2222,N,nominal,2.0NRT,293.2,0.66,N
30.39233,49.85998,339.71,0.39,0.36,2021-09-28,2222,N,nominal,2.0NRT,300.34,3.72,N
30.25219,50.78996,310.3,0.38,0.36,2021-09-28,2222,N,nominal,2.0NRT,294,0.26,N
30.25626,50.74153,318.1,0.38,0.36,2021-09-28,2222,N,nominal,2.0NRT,294.32,0.94,N
30.25073,50.77736,318.7,0.38,0.36,2021-09-28,2222,N,nominal,2.0NRT,294.32,1.66,N
30.25012,50.78134,310.99,0.38,0.36,2021-09-28,2222,N,nominal,2.0NRT,295.25,1.36,N
30.25296,50.74086,304.57,0.38,0.36,2021-09-28,2222,N,nominal,2.0NRT,292.32,0.94,N
30.24453,50.75144,304.05,0.38,0.36,2021-09-28,2222,N,nominal,2.0NRT,292.22,0.27,N
30.48286,49.08397,322.25,0.41,0.37,2021-09-28,2222,N,nominal,2.0NRT,297.63,2.69,N
30.47825,49.09186,319.06,0.41,0.37,2021-09-28,2222,N,nominal,2.0NRT,296.16,2.58,N
30.47485,49.09122,329.77,0.41,0.37,2021-09-28,2222,N,nominal,2.0NRT,296.02,2.58,N
30.21861,50.78716,313.93,0.38,0.36,2021-09-28,2222,N,nominal,2.0NRT,293.02,0.94,N
31.43323,39.12888,309.85,0.47,0.64,2021-09-28,2222,N,nominal,2.0NRT,290.96,1.37,N
30.46001,49.09717,308.29,0.41,0.37,2021-09-28,2222,N,nominal,2.0NRT,297.14,1.04,N
30.20956,50.8017,318.04,0.38,0.36,2021-09-28,2222,N,nominal,2.0NRT,293.51,1.38,N
30.68905,47.33056,339.25,0.48,0.4,2021-09-28,2222,N,nominal,2.0NRT,297.62,8.62,N
30.1878,50.92013,307.67,0.38,0.36,2021-09-28,2222,N,nominal,2.0NRT,295.46,0.68,N
30.68539,47.32993,345.17,0.48,0.4,2021-09-28,2222,N,nominal,2.0NRT,299,8.62,N
30.45438,49.08735,332.97,0.41,0.37,2021-09-28,2222,N,nominal,2.0NRT,299.08,3.24,N
30.67806,47.32868,317.9,0.48,0.4,2021-09-28,2222,N,nominal,2.0NRT,293.64,2.07,N
30.68649,47.32843,341.78,0.47,0.4,2021-09-28,2222,N,nominal,2.0NRT,301.89,16.13,N
30.6755,47.32656,318.88,0.47,0.4,2021-09-28,2222,N,nominal,2.0NRT,292.03,2.05,N
30.426,49.09264,311.43,0.41,0.37,2021-09-28,2222,N,nominal,2.0NRT,298.98,1.99,N
31.43635,39.12796,309.9,0.47,0.64,2021-09-28,2222,N,nominal,2.0NRT,291.32,1.56,N
30.5564,47.9026,307.82,0.45,0.39,2021-09-28,2222,N,nominal,2.0NRT,293,0.53,N
30.57006,47.76994,329.47,0.45,0.39,2021-09-28,2222,N,nominal,2.0NRT,296.2,1.68,N
