latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
48.64091,38.36827,297.1,0.45,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,276.3,1.77,N
48.63744,38.36668,317.42,0.45,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,276.18,1.77,N
48.63993,38.36772,320.88,0.45,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.77,1.74,N
48.63645,38.36612,295.96,0.45,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.4,0.53,N
48.46864,38.76077,296.03,0.47,0.4,2022-05-05,2350,N,VIIRS,n,2.0NRT,271.53,0.92,N
48.46512,38.75912,296.99,0.47,0.4,2022-05-05,2350,N,VIIRS,n,2.0NRT,272,1.59,N
48.28575,38.08902,301.49,0.45,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,276,1.04,N
48.27188,37.84559,304.88,0.44,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,274.2,1.11,N
48.05988,37.95466,304.96,0.45,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.45,1.12,N
48.05863,37.95388,299.27,0.45,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.71,0.85,N
48.0924,37.57045,328.7,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,274.46,2.64,N
48.53391,34.64249,327.1,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,282.78,2.77,N
47.95398,37.84351,304.14,0.45,0.39,2022-05-05,2350,N,VIIRS,n,2.0NRT,274.47,1.66,N
48.53165,34.61423,308.74,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,279,1.3,N
48.47281,34.96563,298.95,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,280.79,0.95,N
48.51929,34.62601,299.41,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,279.07,1.3,N
48.51843,34.63118,295.54,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.8,0.53,N
48.47342,34.63052,305.36,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,281.61,1.16,N
47.94078,37.51031,324.27,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.75,1.89,N
47.93965,37.51606,302.13,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,274.23,1.89,N
47.93735,37.50879,308.62,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.21,1.32,N
47.93622,37.51455,304.01,0.44,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,274.51,1.32,N
48.51616,33.99583,296.19,0.38,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,273.83,0.49,N
47.87613,36.49047,295.53,0.42,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.46,0.47,N
47.72143,36.80398,297,0.42,0.38,2022-05-05,2350,N,VIIRS,n,2.0NRT,273.13,0.52,N
47.87799,35.18855,330.08,0.39,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,279.39,3.47,N
47.8759,35.16012,298.75,0.39,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.26,0.71,N
47.86843,35.16276,299.23,0.39,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,280.54,0.56,N
49.17088,24.51949,312.02,0.46,0.47,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.29,1.7,N
47.86125,35.14346,299.01,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,282.04,0.89,N
48.9874,26.57586,295.23,0.57,0.43,2022-05-05,2350,N,VIIRS,n,2.0NRT,273.04,0.64,N
48.38617,31.37403,301.06,0.4,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,273.11,0.59,N
48.97557,24.70972,300.78,0.45,0.47,2022-05-05,2350,N,VIIRS,n,2.0NRT,282.58,1.14,N
47.55477,35.79186,296.96,0.41,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.71,0.6,N
47.87704,33.40891,298.07,0.38,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,279.08,1.13,N
47.87624,33.41398,315.54,0.38,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,285.27,1.13,N
47.86101,33.44987,317.8,0.38,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.46,1.44,N
47.85774,33.44873,333.2,0.38,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.42,7.1,N
47.63291,34.32264,297.15,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.61,3.99,N
47.62878,34.32653,333.82,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,282.79,3.99,N
48.16541,30.61764,300.73,0.41,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.5,0.76,N
48.16376,30.61635,297.65,0.41,0.37,2022-05-05,2350,N,VIIRS,n,2.0NRT,280.62,1.2,N
47.15857,32.78966,321.26,0.38,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,276.87,0.99,N
46.48297,32.94259,310.99,0.38,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.36,0.87,N
46.48127,32.93162,320.74,0.38,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,277.39,2.2,N
46.59028,32.15924,328.7,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,281.22,6.41,N
46.43857,32.50512,304.72,0.38,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.75,0.62,N
46.50129,31.90974,295.76,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,281.03,0.54,N
46.48981,31.96372,332.72,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,283.24,1.94,N
46.49056,31.95872,317.25,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,282.49,1.94,N
46.48652,31.96269,323.21,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,282.14,1.94,N
46.48727,31.95769,316.5,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,283.7,1.94,N
46.48695,31.93666,311.48,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,282.19,0.81,N
46.48185,31.9246,297.89,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,282.36,0.71,N
46.47856,31.92358,314.74,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,282.46,0.71,N
46.47601,31.91755,298.72,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,280.25,0.37,N
46.47123,31.92652,299.67,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,280.77,0.51,N
46.47049,31.93152,306.81,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,280.08,0.54,N
46.33609,32.80921,305.82,0.38,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,279.14,1.07,N
46.33531,32.81414,299.22,0.38,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,275.71,0.45,N
46.45976,31.98045,302.47,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,280.65,0.81,N
46.46093,31.94945,295.4,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,279.8,0.25,N
46.46019,31.95444,299.13,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,280.39,0.25,N
46.45952,31.94667,296.15,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,279.38,0.27,N
46.45803,31.95666,297.29,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,279.68,0.38,N
46.45623,31.94564,296.71,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,279.61,0.27,N
46.41674,32.04811,301.93,0.39,0.36,2022-05-05,2350,N,VIIRS,n,2.0NRT,278.58,0.73,N
50.54419,26.26081,305.72,0.43,0.62,2022-05-06,0130,N,VIIRS,n,2.0NRT,278.72,1.38,N
50.5434,26.26104,304.51,0.43,0.62,2022-05-06,0130,N,VIIRS,n,2.0NRT,278.37,0.81,N
48.97483,24.70941,295.27,0.43,0.62,2022-05-06,0130,N,VIIRS,n,2.0NRT,280.26,0.91,N
48.83255,38.47342,326.01,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,290.87,1.85,D
47.38413,38.06799,329.03,0.48,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,299.18,2.88,D
47.96367,38.94343,345.27,0.42,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,295.46,4.63,D
47.10167,35.476,338.64,0.63,0.54,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.1,9.91,D
46.34782,32.81691,330.82,0.43,0.62,2022-05-06,0934,N,VIIRS,n,2.0NRT,297.65,3.46,D
46.34428,32.743,328.6,0.43,0.62,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.47,3.51,D
46.34265,32.73767,334.6,0.43,0.62,2022-05-06,0934,N,VIIRS,n,2.0NRT,299.11,3.99,D
46.34102,32.73234,337.77,0.44,0.62,2022-05-06,0934,N,VIIRS,n,2.0NRT,299.72,3.99,D
46.33939,32.72701,329.86,0.44,0.62,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.72,2.64,D
46.20654,32.21195,336.81,0.46,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.94,2.87,D
46.42867,32.49304,335.88,0.44,0.63,2022-05-06,0934,N,VIIRS,n,2.0NRT,295.48,3.1,D
47.68476,36.53127,328.1,0.55,0.51,2022-05-06,0934,N,VIIRS,n,2.0NRT,295.76,3.37,D
46.41725,32.04344,342.08,0.46,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.89,2.42,D
46.45564,31.95662,367,0.47,0.64,2022-05-06,0934,N,VIIRS,h,2.0NRT,303.43,13.61,D
46.45922,31.96803,344.98,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,302.25,10.01,D
46.45744,31.96233,354.01,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,301.14,13.61,D
46.45386,31.9509,342.35,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.76,10.56,D
46.45939,31.92655,336.69,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.93,6.83,D
46.47209,31.9251,340.31,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,300.62,8.87,D
46.4703,31.91937,330.52,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.25,8.87,D
46.46851,31.91363,335.77,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.05,6.5,D
46.47755,31.92151,367,0.47,0.64,2022-05-06,0934,N,VIIRS,h,2.0NRT,306.4,8.87,D
46.47934,31.92724,333.7,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,297.28,14.17,D
46.45428,31.96183,367,0.47,0.64,2022-05-06,0934,N,VIIRS,h,2.0NRT,302.05,11.29,D
46.45609,31.9675,343.84,0.46,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,300.91,11.29,D
46.46154,31.96395,329.9,0.46,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,300,11.29,D
46.4561,31.94687,330.61,0.47,0.64,2022-05-06,0934,N,VIIRS,l,2.0NRT,300.86,33.84,D
48.09999,37.69909,338.25,0.47,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,289.7,3.85,D
46.46338,31.92834,328.24,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,297.07,4.86,D
48.10419,37.69681,341.99,0.47,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,288.91,5.99,D
46.46885,31.92478,329.45,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,295.69,9.02,D
46.47249,31.9155,343.03,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,300.25,7.11,D
46.48158,31.92336,367,0.47,0.64,2022-05-06,0934,N,VIIRS,h,2.0NRT,296.05,10.97,D
46.47977,31.91764,355.19,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,299.34,10.97,D
46.48704,31.91979,340.65,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,291.03,10.97,D
46.50343,31.90909,338.35,0.47,0.64,2022-05-06,0934,N,VIIRS,n,2.0NRT,293.9,3.87,D
48.59144,39.36412,331.8,0.39,0.44,2022-05-06,0934,N,VIIRS,n,2.0NRT,285.81,3.81,D
48.63226,39.52607,328.8,0.39,0.44,2022-05-06,0934,N,VIIRS,n,2.0NRT,288.29,4.53,D
48.59198,39.36699,330.24,0.39,0.44,2022-05-06,0934,N,VIIRS,n,2.0NRT,284.7,2.85,D
48.66015,38.54502,327.92,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,289.77,2.28,D
47.09173,32.74274,347.87,0.41,0.61,2022-05-06,0934,N,VIIRS,n,2.0NRT,301.21,8.88,D
47.09016,32.73761,345.99,0.41,0.61,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.97,7.27,D
48.67742,38.52287,326.33,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,290.08,2.01,D
48.82763,38.6054,328.69,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,295.14,2.08,D
48.8391,38.48219,334.12,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,291.37,3.75,D
48.83657,38.47139,339.61,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.33,4.67,D
48.84186,38.47478,327.64,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.34,4.67,D
48.84059,38.46937,341.09,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,289.28,4.67,D
48.83965,38.47974,335.87,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,291.76,4.74,D
48.83836,38.47435,343.74,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,293.88,4.74,D
48.83708,38.46899,328.6,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,290.66,2.83,D
48.92519,38.57564,354.93,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,306.03,47.22,D
48.92389,38.57014,334.32,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,290.04,11.06,D
48.95535,38.59009,340.33,0.41,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.96,5.87,D
48.95407,38.58466,331.59,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,291.25,5.87,D
48.97132,38.56295,339.61,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.39,7.12,D
48.97005,38.55751,354.34,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.3,4.83,D
48.9675,38.54654,332.87,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.3,5.89,D
48.96622,38.54103,342.51,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.62,5.89,D
48.98035,38.58262,344.07,0.41,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.45,7.13,D
48.97908,38.57714,350.73,0.41,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.03,8.19,D
48.97401,38.55532,335.31,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,299.91,4.83,D
48.86639,38.09708,336.59,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,297.3,4.07,D
48.96436,38.54713,333.03,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.45,3.93,D
48.96305,38.54165,339.58,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,300.3,3.57,D
48.97221,38.56134,354.18,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.17,7.05,D
48.97092,38.55592,346.52,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,299.59,7.05,D
48.96832,38.54499,334.53,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,293.45,3.93,D
48.96701,38.53948,328.72,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.46,3.57,D
48.98134,38.58096,349.9,0.41,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.99,50.04,D
48.98005,38.57549,345.54,0.41,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,312.27,50.04,D
48.98531,38.57887,367,0.41,0.45,2022-05-06,0934,N,VIIRS,h,2.0NRT,302.15,50.04,D
48.98661,38.58435,329.46,0.41,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,291.92,5.84,D
48.86914,38.09478,335.68,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.22,3.29,D
48.98928,38.57676,344.87,0.41,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,288.55,4.56,D
48.87737,38.10981,334.11,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,297.39,10.38,D
48.8367,37.90475,328.54,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,297.41,3.29,D
48.90582,38.11399,327.69,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.3,3.36,D
48.90981,38.11162,338.19,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,297.8,3.36,D
49.0003,38.47218,340.62,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,293.79,8.77,D
49.00438,38.45146,347.92,0.42,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.8,7.83,D
48.92427,38.03851,339.96,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,291.48,3.84,D
48.97433,38.2293,326.94,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,290.14,4.6,D
48.92955,38.00311,337.58,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.35,4.07,D
48.94996,38.03105,367,0.44,0.46,2022-05-06,0934,N,VIIRS,h,2.0NRT,304.18,12.83,D
48.95132,38.03676,338.76,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.95,19.67,D
48.91828,37.89849,341.71,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,297.2,5.64,D
48.95537,38.03458,367,0.44,0.46,2022-05-06,0934,N,VIIRS,h,2.0NRT,308.62,19.67,D
48.97705,38.12585,348.83,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.47,9.1,D
48.973,38.10878,332.21,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,290.86,5.86,D
48.95673,38.04029,345.89,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.93,19.67,D
48.95401,38.02884,346.9,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.22,12.83,D
48.95942,38.03237,367,0.44,0.46,2022-05-06,0934,N,VIIRS,h,2.0NRT,301.89,9.84,D
48.96079,38.03811,334.65,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.34,9.84,D
48.95805,38.02662,327.23,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,289.03,2.99,D
48.92643,37.89404,329.45,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.53,2.33,D
48.97775,38.12982,333.61,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.06,6.88,D
48.97637,38.12415,339.22,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.11,5.42,D
48.97224,38.10713,327.92,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,290.05,3.07,D
48.95564,38.03886,355.94,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,302.09,21.48,D
48.95425,38.03316,351.32,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,304.02,18.03,D
48.95286,38.02745,352.69,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.35,18.03,D
48.95831,38.03096,367,0.44,0.46,2022-05-06,0934,N,VIIRS,h,2.0NRT,300.12,18.03,D
48.97627,38.10493,333.96,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.13,3.07,D
48.95969,38.03669,354.83,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.64,21.48,D
48.96928,38.05725,327.09,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,293.12,3.02,D
48.92871,37.89087,330.5,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,291.64,2.27,D
48.9747,38.06076,332.27,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,293.86,3.02,D
48.97737,38.05289,331.29,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,290.23,4.93,D
48.97599,38.04719,344.27,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,293.66,5.83,D
48.94798,37.91306,338.65,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.65,5.38,D
48.94377,37.89581,338.33,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,290.69,2.98,D
48.97994,38.02573,332.41,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,293.89,3.9,D
48.97856,38.02001,337.87,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,291.04,5.06,D
48.984,38.02353,334.93,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,295.34,3.9,D
48.93208,37.81008,339.78,0.45,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,293.17,3.15,D
48.93616,37.80782,337.28,0.45,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,291,3.52,D
48.96008,37.88701,336.33,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.71,4.62,D
48.99612,38.01686,331.84,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.32,5.12,D
48.97809,37.94228,349.2,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,304.68,6.11,D
49.00568,38.03754,328.1,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.73,3.15,D
48.99876,38.00882,330.1,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,295.87,4.47,D
48.98244,37.78868,326.64,0.45,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.53,3.6,D
48.7502,36.84792,355.48,0.49,0.49,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.23,11.79,D
49.03511,37.96949,335.3,0.44,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,299.87,3.96,D
48.97092,37.45001,333.97,0.46,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.13,2.7,D
48.89695,37.11459,327.73,0.48,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,301.87,4.4,D
48.88611,37.07132,339.5,0.48,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.59,5.77,D
48.91902,37.14542,341.77,0.48,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,301.35,5.31,D
49.14791,37.94955,338.84,0.43,0.46,2022-05-06,0934,N,VIIRS,n,2.0NRT,295.96,10.94,D
49.0779,37.61977,338.74,0.45,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.04,8.21,D
49.07647,37.61382,348.94,0.45,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.01,10.33,D
49.07947,37.61716,333.16,0.45,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.17,5.27,D
49.07801,37.61124,351.06,0.45,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,293.11,5.27,D
49.0707,37.58171,341.42,0.45,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.9,5.73,D
49.11621,37.70966,338.45,0.45,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.42,3.61,D
49.0942,37.5824,327.86,0.45,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,290.31,2.89,D
49.1314,37.48664,332.83,0.45,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,293.61,5.17,D
49.16088,37.53105,355.47,0.45,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.18,9.67,D
49.13116,37.37048,327.72,0.46,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,291.6,3.62,D
49.14209,37.35749,367,0.46,0.47,2022-05-06,0934,N,VIIRS,h,2.0NRT,300.28,15.09,D
49.14062,37.35144,327.74,0.46,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,291.62,3.59,D
49.14356,37.36154,339.6,0.46,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.64,7.03,D
49.14206,37.35552,351.86,0.46,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,297.52,12.06,D
49.15786,37.38119,334.76,0.46,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,290.73,3.94,D
49.40176,38.34926,352.68,0.41,0.45,2022-05-06,0934,N,VIIRS,n,2.0NRT,301.58,29.4,D
49.20759,37.20077,327.65,0.46,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.56,3.91,D
49.20013,37.17034,329.58,0.47,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.49,5.95,D
49.20578,37.17408,335.86,0.47,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.08,5.98,D
49.21439,37.18993,339.62,0.46,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.89,11.44,D
49.20808,37.20065,327.85,0.46,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,295.36,6.3,D
49.20919,37.1862,330.27,0.46,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,291.21,6.19,D
49.20615,37.17406,337.8,0.47,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.05,5.13,D
49.21485,37.18985,333.12,0.46,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,295.18,6.91,D
49.21555,37.15477,337.75,0.47,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.96,3.71,D
49.22382,37.14995,350.29,0.47,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,297.36,10.84,D
49.22404,37.09379,340.12,0.47,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.14,5.75,D
49.2514,37.12738,327.7,0.47,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,295.98,5.82,D
49.22371,37.01614,331.95,0.47,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.93,4.94,D
49.25404,37.11896,338.67,0.47,0.47,2022-05-06,0934,N,VIIRS,n,2.0NRT,295.13,5.05,D
49.24345,37.01886,343.68,0.47,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.56,5.42,D
49.24761,37.01642,329.29,0.47,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,298.01,5.42,D
49.24252,36.97672,330.55,0.47,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,296.04,3.52,D
49.2738,37.06459,339.75,0.47,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,294.24,7.47,D
49.27227,37.05838,342.29,0.47,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,292.39,7.47,D
49.25916,36.96685,350.12,0.47,0.48,2022-05-06,0934,N,VIIRS,n,2.0NRT,295.67,8.57,D
